Date, Open, High, Low, Close
04/19/00, 1441.61, 1447.69, 1424.26, 1427.47
04/18/00, 1401.44, 1441.61, 1397.81, 1441.61
04/17/00, 1356.56, 1401.53, 1346.50, 1401.44
04/14/00, 1440.51, 1440.51, 1339.40, 1357.31
04/13/00, 1467.17, 1477.52, 1439.34, 1440.51
04/12/00, 1500.59, 1509.10, 1466.15, 1467.17
04/11/00, 1504.46, 1512.80, 1486.78, 1500.59
04/10/00, 1516.35, 1527.19, 1503.35, 1504.46
04/07/00, 1501.34, 1518.68, 1501.34, 1516.35
04/06/00, 1487.37, 1511.76, 1487.37, 1501.34
04/05/00, 1494.73, 1506.55, 1478.05, 1487.37
04/04/00, 1505.98, 1526.45, 1416.41, 1494.73
04/03/00, 1498.58, 1507.19, 1486.96, 1505.97
03/31/00, 1487.92, 1519.81, 1484.38, 1498.58
03/30/00, 1508.52, 1517.38, 1474.63, 1487.94
03/29/00, 1507.73, 1521.45, 1497.45, 1508.52
03/28/00, 1523.86, 1527.36, 1507.09, 1507.79
03/27/00, 1527.46, 1534.63, 1518.46, 1523.81
03/24/00, 1527.35, 1552.87, 1516.83, 1527.46
03/23/00, 1500.64, 1532.50, 1492.39, 1527.35
03/22/00, 1493.87, 1505.08, 1487.33, 1500.64
03/21/00, 1456.63, 1493.92, 1446.06, 1493.87
03/20/00, 1464.47, 1470.30, 1448.43, 1456.63
03/17/00, 1458.47, 1477.33, 1453.27, 1464.47
03/16/00, 1392.15, 1458.47, 1392.15, 1458.47
03/15/00, 1359.15, 1397.99, 1356.99, 1392.14
03/14/00, 1383.62, 1395.38, 1359.15, 1359.15
03/13/00, 1395.07, 1398.39, 1364.84, 1383.62
03/10/00, 1401.69, 1413.46, 1392.07, 1395.07
03/09/00, 1366.70, 1401.82, 1357.59, 1401.69
03/08/00, 1355.62, 1373.79, 1346.62, 1366.70
03/07/00, 1391.28, 1399.21, 1349.99, 1355.62
03/06/00, 1409.17, 1409.74, 1384.75, 1391.28
03/03/00, 1381.76, 1410.88, 1381.76, 1409.17
03/02/00, 1379.19, 1386.56, 1370.35, 1381.76
03/01/00, 1366.42, 1383.46, 1366.42, 1379.19
02/29/00, 1348.05, 1369.63, 1348.05, 1366.42
02/28/00, 1333.36, 1360.82, 1325.02, 1348.05
02/25/00, 1353.43, 1362.14, 1329.15, 1333.36
02/24/00, 1360.69, 1364.80, 1329.88, 1353.43
02/23/00, 1352.17, 1370.11, 1342.44, 1360.69
02/22/00, 1346.09, 1358.11, 1331.88, 1352.17
02/18/00, 1388.26, 1388.59, 1345.32, 1346.09
02/17/00, 1387.67, 1399.88, 1380.07, 1388.25
02/16/00, 1402.05, 1404.55, 1385.58, 1387.67
02/15/00, 1389.94, 1407.72, 1376.25, 1402.05
02/14/00, 1387.12, 1394.93, 1380.53, 1389.94
02/11/00, 1416.83, 1416.83, 1378.89, 1387.12
02/10/00, 1411.70, 1422.10, 1406.43, 1416.83
02/09/00, 1441.72, 1444.55, 1411.65, 1411.71
02/08/00, 1424.24, 1441.83, 1424.24, 1441.75
02/07/00, 1424.37, 1427.15, 1413.33, 1423.00
02/04/00, 1424.97, 1435.91, 1404.47, 1424.37
02/03/00, 1409.12, 1425.78, 1398.52, 1424.97
02/02/00, 1409.28, 1420.61, 1403.49, 1409.12
02/01/00, 1392.67, 1412.49, 1390.04, 1409.28
01/31/00, 1360.16, 1394.50, 1350.05, 1394.46
01/28/00, 1398.56, 1398.56, 1356.20, 1360.16
01/27/00, 1404.09, 1418.86, 1370.99, 1398.56
01/26/00, 1410.03, 1412.73, 1400.16, 1404.09
01/25/00, 1401.53, 1414.26, 1388.49, 1410.03
01/24/00, 1441.36, 1454.09, 1395.42, 1401.91
01/21/00, 1445.57, 1453.18, 1439.60, 1441.36
01/20/00, 1455.90, 1465.71, 1438.54, 1445.57
01/19/00, 1455.14, 1461.39, 1448.68, 1455.90
01/18/00, 1465.15, 1465.15, 1451.30, 1455.14
01/14/00, 1449.68, 1473.00, 1449.68, 1465.15
01/13/00, 1432.25, 1454.20, 1432.25, 1449.68
01/12/00, 1438.56, 1442.60, 1427.08, 1432.25
01/11/00, 1457.60, 1458.66, 1434.42, 1438.56
01/10/00, 1441.47, 1464.36, 1441.47, 1457.60
01/07/00, 1403.45, 1441.47, 1400.73, 1441.47
01/06/00, 1402.11, 1411.90, 1392.02, 1403.45
01/05/00, 1399.42, 1413.27, 1377.68, 1402.11
01/04/00, 1455.22, 1455.22, 1397.43, 1399.42
01/03/00, 1469.25, 1478.00, 1438.36, 1455.22
